,Index_fin_dist_direction_x,Index_fin_dist_direction_y,Index_fin_dist_direction_z,Index_fin_inter_direction_x,Index_fin_inter_direction_y,Index_fin_inter_direction_z,Index_fin_meta_direction_x,Index_fin_meta_direction_y,Index_fin_meta_direction_z,Index_fin_prox_direction_x,Index_fin_prox_direction_y,Index_fin_prox_direction_z,Middle_fin_dist_direction_x,Middle_fin_dist_direction_y,Middle_fin_dist_direction_z,Middle_fin_inter_direction_x,Middle_fin_inter_direction_y,Middle_fin_inter_direction_z,Middle_fin_meta_direction_x,Middle_fin_meta_direction_y,Middle_fin_meta_direction_z,Middle_fin_prox_direction_x,Middle_fin_prox_direction_y,Middle_fin_prox_direction_z,Pinky_fin_dist_direction_x,Pinky_fin_dist_direction_y,Pinky_fin_dist_direction_z,Pinky_fin_inter_direction_x,Pinky_fin_inter_direction_y,Pinky_fin_inter_direction_z,Pinky_fin_meta_direction_x,Pinky_fin_meta_direction_y,Pinky_fin_meta_direction_z,Pinky_fin_prox_direction_x,Pinky_fin_prox_direction_y,Pinky_fin_prox_direction_z,Ring_fin_dist_direction_x,Ring_fin_dist_direction_y,Ring_fin_dist_direction_z,Ring_fin_inter_direction_x,Ring_fin_inter_direction_y,Ring_fin_inter_direction_z,Ring_fin_meta_direction_x,Ring_fin_meta_direction_y,Ring_fin_meta_direction_z,Ring_fin_prox_direction_x,Ring_fin_prox_direction_y,Ring_fin_prox_direction_z,Thumb_fin_dist_direction_x,Thumb_fin_dist_direction_y,Thumb_fin_dist_direction_z,Thumb_fin_inter_direction_x,Thumb_fin_inter_direction_y,Thumb_fin_inter_direction_z,Thumb_fin_meta_direction_x,Thumb_fin_meta_direction_y,Thumb_fin_meta_direction_z,Thumb_fin_prox_direction_x,Thumb_fin_prox_direction_y,Thumb_fin_prox_direction_z,arm_direction_x,arm_direction_y,arm_direction_z,label
10,-0.02074160799384117,0.1536242514848709,0.987911581993103,-0.09425041079521179,-0.10454537719488144,0.9900439381599426,0.08282805234193802,0.009769173339009285,0.9965159893035889,-0.16644293069839478,-0.376639187335968,0.9112846255302429,-0.10993422567844391,0.21208612620830536,0.9710478782653809,-0.21920569241046906,-0.014662403613328934,0.9755685329437256,-0.048658594489097595,0.048931047320365906,0.9976162314414978,-0.32332324981689453,-0.26299500465393066,0.9090080857276917,-0.17666928470134735,0.037103358656167984,0.9835707545280457,-0.21341663599014282,-0.010452763177454472,0.976905345916748,-0.33204278349876404,0.09619274735450745,0.9383467435836792,-0.25710344314575195,-0.06830132007598877,0.9639672636985779,-0.17819179594516754,0.06692824512720108,0.9817169904708862,-0.20067660510540009,0.026899145916104317,0.9792882204055786,-0.1912791132926941,0.09406216442584991,0.9770182371139526,-0.22715474665164948,-0.021312635391950607,0.9736254811286926,0.7979825139045715,-0.44436994194984436,0.40713536739349365,0.6093405485153198,-0.17868952453136444,0.7725115418434143,0.0,0.0,0.0,0.5787884593009949,-0.1458776742219925,0.8023239374160767,0.3192930519580841,0.13855472207069397,-0.937472403049469,1
11,-0.02072122134268284,0.1225343570113182,0.992247998714447,-0.09208899736404419,-0.1241033673286438,0.9879868030548096,0.08858100324869156,0.0026124457363039255,0.9960655570030212,-0.16277116537094116,-0.3829171359539032,0.9093294739723206,-0.10971066355705261,0.18757060170173645,0.9761049747467041,-0.2154747098684311,-0.03048541210591793,0.9760334491729736,-0.042684148997068405,0.04246915131807327,0.9981855154037476,-0.3171910345554352,-0.2683199942111969,0.9096120595932007,-0.1799231469631195,0.02496078424155712,0.9833639860153198,-0.21561378240585327,-0.020765626803040504,0.9762579202651978,-0.32614386081695557,0.09164588153362274,0.9408672451972961,-0.25799864530563354,-0.07624510675668716,0.9631320834159851,-0.17816974222660065,0.05743100121617317,0.9823223352432251,-0.20057088136672974,0.017976529896259308,0.9795143008232117,-0.18517479300498962,0.08850123733282089,0.9787123203277588,-0.22692424058914185,-0.029452895745635033,0.9734669327735901,0.8032732009887695,-0.46846145391464233,0.36782604455947876,0.6301959156990051,-0.20992273092269897,0.7475196123123169,0.0,0.0,0.0,0.5809059739112854,-0.15577393770217896,0.7989259362220764,0.3175369203090668,0.1038808673620224,-0.9425386190414429,1
12,-0.02400137111544609,0.08621885627508163,0.995987057685852,-0.09350203722715378,-0.14754508435726166,0.9846257567405701,0.09039174020290375,-0.0076341284438967705,0.9958769679069519,-0.16272084414958954,-0.39166584610939026,0.9056046605110168,-0.1139286458492279,0.1605558544397354,0.9804295897483826,-0.21666520833969116,-0.048293404281139374,0.9750508069992065,-0.04053955152630806,0.03326871991157532,0.9986239671707153,-0.31612899899482727,-0.2750937342643738,0.9079569578170776,-0.18516239523887634,0.011707927100360394,0.9826382398605347,-0.2204524427652359,-0.03278123214840889,0.9748467206954956,-0.3236910104751587,0.08529900014400482,0.9423100352287292,-0.2622881531715393,-0.08660328388214111,0.9610956311225891,-0.18238571286201477,0.044683147221803665,0.9822112917900085,-0.20458872616291046,0.006221857387572527,0.9788282513618469,-0.18268433213233948,0.08064423501491547,0.9798586368560791,-0.2306785136461258,-0.03991520777344704,0.9722110033035278,0.802322506904602,-0.4897681474685669,0.341183066368103,0.6429906487464905,-0.24162572622299194,0.7267599105834961,0.0,0.0,0.0,0.580702543258667,-0.17181581258773804,0.7957788109779358,0.312631219625473,0.06389211863279343,-0.9477233290672302,1
13,-0.027629926800727844,0.051246173679828644,0.9983038306236267,-0.0956997498869896,-0.1701480895280838,0.9807605147361755,0.09109172970056534,-0.018749328330159187,0.995665967464447,-0.16383212804794312,-0.4003955125808716,0.9015777707099915,-0.11789368093013763,0.13678525388240814,0.9835602641105652,-0.21864506602287292,-0.0639972984790802,0.9737036228179932,-0.03943194821476936,0.02339794859290123,0.9989482760429382,-0.31675228476524353,-0.2812744975090027,0.9058436155319214,-0.19286520779132843,-0.0021479856222867966,0.9812228679656982,-0.22756840288639069,-0.045062147080898285,0.9727188944816589,-0.3221060335636139,0.07876278460025787,0.943421483039856,-0.2686300575733185,-0.09682601690292358,0.9583645462989807,-0.18837693333625793,0.03097796067595482,0.9816081523895264,-0.21038025617599487,-0.00638749310746789,0.9775987267494202,-0.18112222850322723,0.07234746217727661,0.9807958006858826,-0.2361951768398285,-0.05110125243663788,0.970361053943634,0.7998939156532288,-0.5110582113265991,0.31462523341178894,0.6522091627120972,-0.27118730545043945,0.7078704833984375,0.0,0.0,0.0,0.5801941752433777,-0.1888280212879181,0.7922869920730591,0.30269855260849,-0.00033166652428917587,-0.9530863165855408,1
14,-0.03586381673812866,0.009360363706946373,0.9993128776550293,-0.10343873500823975,-0.20096440613269806,0.9741219878196716,0.08519020676612854,-0.042445044964551926,0.9954602718353271,-0.1711137294769287,-0.41839784383773804,0.8919996023178101,-0.12459967285394669,0.10993199050426483,0.9860982894897461,-0.22587858140468597,-0.08586328476667404,0.9703640937805176,-0.0448051318526268,0.0012849655468016863,0.9989949464797974,-0.3246298134326935,-0.29662543535232544,0.898125171661377,-0.21171949803829193,-0.032175276428461075,0.9768006801605225,-0.24430273473262787,-0.07147257030010223,0.967061460018158,-0.3264347016811371,0.06150691211223602,0.9432164430618286,-0.28279566764831543,-0.11870245635509491,0.951806902885437,-0.2014797031879425,0.005883212201297283,0.9794749617576599,-0.22361651062965393,-0.03072381764650345,0.9741928577423096,-0.1857580691576004,0.05244297906756401,0.9811949729919434,-0.24950926005840302,-0.07436548173427582,0.965512752532959,0.7920593619346619,-0.5420531034469604,0.28074970841407776,0.6547807455062866,-0.31687185168266296,0.6861882209777832,0.0,0.0,0.0,0.5742925405502319,-0.22431685030460358,0.787318229675293,0.270022988319397,-0.20645299553871155,-0.9404598474502563,1
15,-0.04197444021701813,-0.013771508820354939,0.9990237355232239,-0.10932302474975586,-0.21492594480514526,0.9704923629760742,0.08069831877946854,-0.051077522337436676,0.9954289197921753,-0.1768990457057953,-0.4225732982158661,0.8888974189758301,-0.13042953610420227,0.097866490483284,0.9866155385971069,-0.23200969398021698,-0.09300818294286728,0.9682567119598389,-0.04875461384654045,-0.005753766279667616,0.9987942576408386,-0.33125367760658264,-0.298214316368103,0.8951755166053772,-0.22811880707740784,-0.04364313930273056,0.9726546406745911,-0.25989529490470886,-0.08112771064043045,0.9622228145599365,-0.3293873369693756,0.05840669944882393,0.9423866271972656,-0.29731735587120056,-0.1260274052619934,0.9464246034622192,-0.21343570947647095,-0.005342043470591307,0.9769424796104431,-0.23488189280033112,-0.039961427450180054,0.9712020754814148,-0.18898668885231018,0.047296252101659775,0.9808399677276611,-0.25993844866752625,-0.08115874975919724,0.9622085690498352,0.7840157747268677,-0.5618104934692383,0.2639854848384857,0.6541929244995117,-0.3437258303165436,0.6737092733383179,0.0,0.0,0.0,0.5691078305244446,-0.24410705268383026,0.7851930260658264,0.22232581675052643,-0.3757231831550598,-0.8996684551239014,1
16,-0.04665118083357811,-0.02388284169137478,0.9986256957054138,-0.11411461979150772,-0.21788816154003143,0.9692794680595398,0.0765388160943985,-0.050800152122974396,0.9957716464996338,-0.18196116387844086,-0.41839680075645447,0.8898507356643677,-0.13643015921115875,0.09394384175539017,0.9861852526664734,-0.23790821433067322,-0.09185522049665451,0.9669345021247864,-0.05236954987049103,-0.003915880341082811,0.9986201524734497,-0.3372824788093567,-0.29182204604148865,0.8950309157371521,-0.24221137166023254,-0.04390255734324455,0.9692297577857971,-0.2736174762248993,-0.08023538440465927,0.9584861397743225,-0.33200639486312866,0.06355065107345581,0.9411339163780212,-0.31049320101737976,-0.12365316599607468,0.9424988627433777,-0.22686809301376343,-0.01095110084861517,0.9738638997077942,-0.24676008522510529,-0.04242066666483879,0.9681476950645447,-0.19188742339611053,0.050797369331121445,0.9801014065742493,-0.26999592781066895,-0.0798240676522255,0.9595469832420349,0.775737464427948,-0.580929160118103,0.24648067355155945,0.6544594168663025,-0.3676449954509735,0.6606965661048889,0.0,0.0,0.0,0.5659130811691284,-0.2608882486820221,0.7820995450019836,0.18812385201454163,-0.47349491715431213,-0.8604719638824463,1
17,-0.05163118988275528,-0.027455125004053116,0.9982888102531433,-0.1202530711889267,-0.21505165100097656,0.9691707491874695,0.0710006132721901,-0.047474440187215805,0.9963458776473999,-0.1894296407699585,-0.4094429612159729,0.8924533128738403,-0.14294281601905823,0.09485127031803131,0.985175371170044,-0.2452090084552765,-0.08576645702123642,0.9656689763069153,-0.05711839720606804,0.001566687016747892,0.9983661770820618,-0.3456035256385803,-0.28060048818588257,0.8954448699951172,-0.25793546438217163,-0.04038291051983833,0.9653178453445435,-0.28889021277427673,-0.07524660974740982,0.9544005393981934,-0.33531585335731506,0.07342389225959778,0.9392402768135071,-0.32513388991355896,-0.11682510375976562,0.9384242296218872,-0.238328218460083,-0.006992344744503498,0.9711594581604004,-0.2584264576435089,-0.03782624378800392,0.9652901291847229,-0.19561415910720825,0.05851426348090172,0.9789336323738098,-0.28184664249420166,-0.07440358400344849,0.9565702676773071,0.7641912698745728,-0.5999871492385864,0.2367003709077835,0.6497757434844971,-0.38778531551361084,0.6537690162658691,0.0,0.0,0.0,0.5594372749328613,-0.2745967209339142,0.7820655107498169,0.16668352484703064,-0.5370216369628906,-0.8269367218017578,1
18,-0.05803902447223663,-0.04163580387830734,0.9974457621574402,-0.12689253687858582,-0.2197899967432022,0.9672593474388123,0.06525567919015884,-0.04796544834971428,0.9967150688171387,-0.1965409368276596,-0.40462836623191833,0.8931112289428711,-0.147353395819664,0.0962248221039772,0.9843921661376953,-0.2518561780452728,-0.08086001127958298,0.96438068151474,-0.06193435937166214,0.0034586212132126093,0.9980742335319519,-0.35464295744895935,-0.2721829116344452,0.8945081830024719,-0.27389007806777954,-0.03929586336016655,0.9609578251838684,-0.30457955598831177,-0.07279826700687408,0.9497008323669434,-0.3384517431259155,0.08044395595788956,0.9375388622283936,-0.3404066264629364,-0.1126534640789032,0.9335055351257324,-0.2492770403623581,-0.005542972590774298,0.9684163331985474,-0.2699829339981079,-0.03620845079421997,0.9621840715408325,-0.19924725592136383,0.06296391040086746,0.9779244065284729,-0.2940363585948944,-0.07249566912651062,0.9530409574508667,0.7509160041809082,-0.6173843145370483,0.2344391942024231,0.6412734985351562,-0.4064926505088806,0.6507932543754578,0.0,0.0,0.0,0.5509624481201172,-0.2893179655075073,0.7827742099761963,0.15535615384578705,-0.5783554315567017,-0.8008554577827454,1
19,-0.06580698490142822,-0.055431727319955826,0.9962915778160095,-0.13479146361351013,-0.22349974513053894,0.9653388857841492,0.05870084464550018,-0.04760642722249031,0.9971397519111633,-0.204820916056633,-0.3981798589229584,0.8941482305526733,-0.1522710919380188,0.09887245297431946,0.9833807349205017,-0.25934144854545593,-0.07435761392116547,0.9629189968109131,-0.06736717373132706,0.006524075288325548,0.9977068901062012,-0.3648586869239807,-0.2618769109249115,0.8934755325317383,-0.2898963689804077,-0.03670549765229225,0.9563539624214172,-0.3205915093421936,-0.06903621554374695,0.9446984529495239,-0.3418378233909607,0.08929051458835602,0.9355074167251587,-0.3563057780265808,-0.1074000671505928,0.9281765222549438,-0.25942444801330566,-0.0013716783141717315,0.9657624363899231,-0.2809406518936157,-0.031965166330337524,0.9591926336288452,-0.203264057636261,0.06891240179538727,0.9766957759857178,-0.30586910247802734,-0.06809616088867188,0.9496352076530457,0.7355151176452637,-0.6347963213920593,0.2367512583732605,0.6299599409103394,-0.42396536469459534,0.6506947875022888,0.0,0.0,0.0,0.5405338406562805,-0.30325233936309814,0.784768283367157,0.14667421579360962,-0.6010521054267883,-0.7856354117393494,1
